8,9,28,29
8,9,29,31
8,9,30,38
8,9,31,32
8,9,32,113
8,9,32,114
8,9,33,37
8,9,34,36
8,9,34,37
8,9,34,43
8,9,35,36
8,9,35,37
8,9,37,38
8,9,37,39
8,9,37,40
8,9,38,65
8,9,39,40
8,9,40,41
8,9,40,42
8,9,41,42
8,9,42,49
8,9,43,44
8,9,44,45
8,9,45,46
8,9,45,49
8,9,46,47
8,9,46,48
8,9,47,49
8,9,47,69
8,9,48,49
8,9,49,50
8,9,49,51
8,9,49,54
8,9,49,66
8,9,49,69
8,9,50,57
8,9,51,52
8,9,51,58
8,9,52,53
8,9,53,54
8,9,54,55
8,9,54,56
8,9,54,59
8,9,55,56
8,9,55,59
8,9,56,57
8,9,56,58
8,9,56,59
8,9,59,60
8,9,59,61
8,9,59,63
8,9,60,61
8,9,60,62
8,9,61,62
8,9,61,64
8,9,62,66
8,9,62,67
8,9,63,64
8,9,64,65
8,9,65,66
8,9,65,68
8,9,66,67
8,9,68,69
8,9,68,81
8,9,68,116
8,9,69,70
8,9,69,75
8,9,69,77
8,9,70,71
8,9,70,74
8,9,70,75
8,9,71,72
8,9,71,73
8,9,74,75
8,9,75,77
8,9,75,118
8,9,76,77
8,9,76,118
8,9,77,78
8,9,77,80
8,9,77,82
8,9,78,79
8,9,79,80
8,9,80,81
8,9,80,96
8,9,80,97
8,9,80,98
8,9,80,99
8,9,82,83
8,9,82,96
8,9,83,84
8,9,83,85
8,9,84,85
8,9,85,86
8,9,85,88
8,9,85,89
8,9,86,87
8,9,88,89
8,9,89,90
8,9,89,92
8,9,90,91
8,9,91,92
8,9,92,93
8,9,92,94
8,9,92,100
8,9,92,102
8,9,93,94
8,9,94,95
8,9,94,96
8,9,94,100
8,9,95,96
8,9,96,97
8,9,98,100
8,9,99,100
8,9,100,101
8,9,100,103
8,9,100,104
8,9,100,106
8,9,101,102
8,9,103,104
8,9,103,105
8,9,103,110
8,9,104,105
8,9,105,106
8,9,105,107
8,9,105,108
8,9,106,107
8,9,108,109
8,9,109,110
8,9,110,111
8,9,110,112
8,9,114,115
8,30,9,10
8,30,12,117
8,30,68,116
8,30,71,73
8,30,85,86
8,30,86,87
8,30,110,111
8,30,110,112
9,10,11,12
9,10,11,13
9,10,12,14
9,10,12,16
9,10,12,117
9,10,13,15
9,10,14,15
9,10,15,17
9,10,15,19
9,10,15,33
9,10,16,17
9,10,17,18
9,10,17,30
9,10,17,31
9,10,17,113
9,10,18,19
9,10,19,20
9,10,19,34
9,10,20,21
9,10,21,22
9,10,22,23
9,10,23,24
9,10,23,25
9,10,23,32
9,10,24,70
9,10,24,72
9,10,25,26
9,10,25,27
9,10,26,30
9,10,27,28
9,10,27,32
9,10,27,115
9,10,28,29
9,10,29,31
9,10,30,38
9,10,31,32
9,10,32,113
9,10,32,114
9,10,33,37
9,10,34,36
9,10,34,37
9,10,34,43
9,10,35,36
9,10,35,37
9,10,37,38
9,10,37,39
9,10,37,40
9,10,38,65
9,10,39,40
9,10,40,41
9,10,40,42
9,10,41,42
9,10,42,49
9,10,43,44
9,10,44,45
9,10,45,46
9,10,45,49
9,10,46,47
9,10,46,48
9,10,47,49
9,10,47,69
9,10,48,49
9,10,49,50
9,10,49,51
9,10,49,54
9,10,49,66
9,10,49,69
9,10,50,57
9,10,51,52
9,10,51,58
9,10,52,53
9,10,53,54
9,10,54,55
9,10,54,56
9,10,54,59
9,10,55,56
9,10,55,59
9,10,56,57
9,10,56,58
9,10,56,59
9,10,59,60
9,10,59,61
9,10,59,63
9,10,60,61
9,10,60,62
9,10,61,62
9,10,61,64
9,10,62,66
9,10,62,67
9,10,63,64
9,10,64,65
9,10,65,66
9,10,65,68
9,10,66,67
9,10,68,69
9,10,68,81
9,10,68,116
9,10,69,70
9,10,69,75
9,10,69,77
9,10,70,71
9,10,70,74
9,10,70,75
9,10,71,72
9,10,71,73
9,10,74,75
9,10,75,77
9,10,75,118
9,10,76,77
9,10,76,118
9,10,77,78
9,10,77,80
9,10,77,82
9,10,78,79
9,10,79,80
9,10,80,81
9,10,80,96
9,10,80,97
9,10,80,98
9,10,80,99
9,10,82,83
9,10,82,96
9,10,83,84
9,10,83,85
9,10,84,85
9,10,85,86
9,10,85,88
9,10,85,89
9,10,86,87
9,10,88,89
9,10,89,90
9,10,89,92
9,10,90,91
9,10,91,92
9,10,92,93
9,10,92,94
9,10,92,100
9,10,92,102
9,10,93,94
9,10,94,95
9,10,94,96
9,10,94,100
9,10,95,96
9,10,96,97
9,10,98,100
9,10,99,100
9,10,100,101
9,10,100,103
9,10,100,104
9,10,100,106
9,10,101,102
9,10,103,104
9,10,103,105
9,10,103,110
9,10,104,105
9,10,105,106
9,10,105,107
9,10,105,108
9,10,106,107
9,10,108,109
9,10,109,110
9,10,110,111
9,10,110,112
9,10,114,115
11,12,12,117
11,12,68,116
11,12,71,73
11,12,85,86
11,12,86,87
11,12,110,111
11,12,110,112
11,13,12,117
11,13,13,15
11,13,68,116
11,13,71,73
11,13,85,86
11,13,86,87
11,13,110,111
11,13,110,112
12,14,12,117
12,14,14,15
12,14,68,116
12,14,71,73
12,14,85,86
12,14,86,87
12,14,110,111
12,14,110,112
12,16,12,117
12,16,16,17
12,16,68,116
12,16,71,73
12,16,85,86
12,16,86,87
12,16,110,111
12,16,110,112
12,117,13,15
12,117,14,15
12,117,15,17
12,117,15,19
12,117,15,33
12,117,16,17
12,117,17,18
12,117,17,30
12,117,17,31
12,117,17,113
12,117,18,19
12,117,19,20
12,117,19,34
12,117,20,21
12,117,21,22
12,117,22,23
12,117,23,24
12,117,23,25
12,117,23,32
12,117,24,70
12,117,24,72
12,117,25,26
12,117,25,27
12,117,26,30
12,117,27,28
12,117,27,32
12,117,27,115
12,117,28,29
12,117,29,31
12,117,30,38
12,117,31,32
12,117,32,113
12,117,32,114
12,117,33,37
12,117,34,36
12,117,34,37
12,117,34,43
12,117,35,36
12,117,35,37
12,117,37,38
12,117,37,39
12,117,37,40
12,117,38,65
12,117,39,40
12,117,40,41
12,117,40,42
12,117,41,42
12,117,42,49
12,117,43,44
12,117,44,45
12,117,45,46
12,117,45,49
12,117,46,47
12,117,46,48
12,117,47,49
12,117,47,69
12,117,48,49
12,117,49,50
12,117,49,51
12,117,49,54
12,117,49,66
12,117,49,69
12,117,50,57
12,117,51,52
12,117,51,58
12,117,52,53
12,117,53,54
12,117,54,55
12,117,54,56
12,117,54,59
12,117,55,56
12,117,55,59
12,117,56,57
12,117,56,58
12,117,56,59
12,117,59,60
12,117,59,61
12,117,59,63
12,117,60,61
12,117,60,62
12,117,61,62
12,117,61,64
12,117,62,66
12,117,62,67
12,117,63,64
12,117,64,65
12,117,65,66
12,117,65,68
12,117,66,67
12,117,68,69
12,117,68,81
12,117,68,116
12,117,69,70
12,117,69,75
12,117,69,77
12,117,70,71
12,117,70,74
12,117,70,75
12,117,71,72
12,117,71,73
12,117,74,75
12,117,75,77
12,117,75,118
12,117,76,77
12,117,76,118
12,117,77,78
12,117,77,80
12,117,77,82
12,117,78,79
12,117,79,80
12,117,80,81
12,117,80,96
12,117,80,97
12,117,80,98
12,117,80,99
12,117,82,83
12,117,82,96
12,117,83,84
12,117,83,85
12,117,84,85
12,117,85,86
12,117,85,88
12,117,85,89
12,117,86,87
12,117,88,89
12,117,89,90
12,117,89,92
12,117,90,91
12,117,91,92
12,117,92,93
12,117,92,94
12,117,92,100
12,117,92,102
12,117,93,94
12,117,94,95
12,117,94,96
12,117,94,100
12,117,95,96
12,117,96,97
12,117,98,100
12,117,99,100
12,117,100,101
12,117,100,103
12,117,100,104
12,117,100,106
12,117,101,102
12,117,103,104
12,117,103,105
12,117,103,110
12,117,104,105
12,117,105,106
12,117,105,107
12,117,105,108
12,117,106,107
12,117,108,109
12,117,109,110
12,117,110,111
12,117,110,112
12,117,114,115
13,15,68,116
13,15,71,73
13,15,85,86
13,15,86,87
13,15,110,111
13,15,110,112
14,15,68,116
14,15,71,73
14,15,85,86
14,15,86,87
14,15,110,111
14,15,110,112
15,17,68,116
15,17,71,73
15,17,85,86
15,17,86,87
15,17,110,111
15,17,110,112
15,19,68,116
15,19,71,73
15,19,85,86
15,19,86,87
15,19,110,111
15,19,110,112
15,33,33,37
15,33,68,116
15,33,71,73
15,33,85,86
15,33,86,87
15,33,110,111
15,33,110,112
16,17,68,116
16,17,71,73
16,17,85,86
16,17,86,87
16,17,110,111
16,17,110,112
17,18,18,19
17,18,68,116
17,18,71,73
17,18,85,86
17,18,86,87
17,18,110,111
17,18,110,112
17,30,68,116
17,30,71,73
17,30,85,86
17,30,86,87
17,30,110,111
17,30,110,112
17,31,68,116
17,31,71,73
17,31,85,86
17,31,86,87
17,31,110,111
17,31,110,112
17,113,32,113
17,113,68,116
17,113,71,73
17,113,85,86
17,113,86,87
17,113,110,111
17,113,110,112
18,19,68,116
18,19,71,73
18,19,85,86
18,19,86,87
18,19,110,111
18,19,110,112
19,20,20,21
19,20,21,22
19,20,22,23
19,20,68,116
19,20,71,73
19,20,85,86
19,20,86,87
19,20,110,111
19,20,110,112
19,34,68,116
19,34,71,73
19,34,85,86
19,34,86,87
19,34,110,111
19,34,110,112
20,21,21,22
20,21,22,23
20,21,68,116
20,21,71,73
20,21,85,86
20,21,86,87
20,21,110,111
20,21,110,112
21,22,22,23
21,22,68,116
21,22,71,73
21,22,85,86
21,22,86,87
21,22,110,111
21,22,110,112
22,23,68,116
22,23,71,73
22,23,85,86
22,23,86,87
22,23,110,111
22,23,110,112
23,24,68,116
23,24,71,73
23,24,85,86
23,24,86,87
23,24,110,111
23,24,110,112
23,25,68,116
23,25,71,73
23,25,85,86
23,25,86,87
23,25,110,111
23,25,110,112
23,32,68,116
23,32,71,73
23,32,85,86
23,32,86,87
23,32,110,111
23,32,110,112
24,70,68,116
24,70,71,73
24,70,85,86
24,70,86,87
24,70,110,111
24,70,110,112
24,72,68,116
24,72,70,71
24,72,71,72
24,72,71,73
24,72,85,86
24,72,86,87
24,72,110,111
24,72,110,112
25,26,26,30
25,26,68,116
25,26,71,73
25,26,85,86
25,26,86,87
25,26,110,111
25,26,110,112
25,27,68,116
25,27,71,73
25,27,85,86
25,27,86,87
25,27,110,111
25,27,110,112
26,30,68,116
26,30,71,73
26,30,85,86
26,30,86,87
26,30,110,111
26,30,110,112
27,28,28,29
27,28,29,31
27,28,68,116
27,28,71,73
27,28,85,86
27,28,86,87
27,28,110,111
27,28,110,112
27,32,68,116
27,32,71,73
27,32,85,86
27,32,86,87
27,32,110,111
27,32,110,112
27,115,32,114
27,115,68,116
27,115,71,73
27,115,85,86
27,115,86,87
27,115,110,111
27,115,110,112
27,115,114,115
28,29,29,31
28,29,68,116
28,29,71,73
28,29,85,86
28,29,86,87
28,29,110,111
28,29,110,112
29,31,68,116
29,31,71,73
29,31,85,86
29,31,86,87
29,31,110,111
29,31,110,112
30,38,68,116
30,38,71,73
30,38,85,86
30,38,86,87
30,38,110,111
30,38,110,112
31,32,68,116
31,32,71,73
31,32,85,86
31,32,86,87
31,32,110,111
31,32,110,112
32,113,68,116
32,113,71,73
32,113,85,86
32,113,86,87
32,113,110,111
32,113,110,112
32,114,68,116
32,114,71,73
32,114,85,86
32,114,86,87
32,114,110,111
32,114,110,112
32,114,114,115
33,37,68,116
33,37,71,73
33,37,85,86
33,37,86,87
33,37,110,111
33,37,110,112
34,36,35,36
34,36,35,37
34,36,68,116
34,36,71,73
34,36,85,86
34,36,86,87
34,36,110,111
34,36,110,112
34,37,68,116
34,37,71,73
34,37,85,86
34,37,86,87
34,37,110,111
34,37,110,112
34,43,43,44
34,43,44,45
34,43,68,116
34,43,71,73
34,43,85,86
34,43,86,87
34,43,110,111
34,43,110,112
35,36,35,37
35,36,68,116
35,36,71,73
35,36,85,86
35,36,86,87
35,36,110,111
35,36,110,112
35,37,68,116
35,37,71,73
35,37,85,86
35,37,86,87
35,37,110,111
35,37,110,112
37,38,68,116
37,38,71,73
37,38,85,86
37,38,86,87
37,38,110,111
37,38,110,112
37,39,39,40
37,39,68,116
37,39,71,73
37,39,85,86
37,39,86,87
37,39,110,111
37,39,110,112
37,40,68,116
37,40,71,73
37,40,85,86
37,40,86,87
37,40,110,111
37,40,110,112
38,65,68,116
38,65,71,73
38,65,85,86
38,65,86,87
38,65,110,111
38,65,110,112
39,40,68,116
39,40,71,73
39,40,85,86
39,40,86,87
39,40,110,111
39,40,110,112
40,41,41,42
40,41,68,116
40,41,71,73
40,41,85,86
40,41,86,87
40,41,110,111
40,41,110,112
40,42,68,116
40,42,71,73
40,42,85,86
40,42,86,87
40,42,110,111
40,42,110,112
41,42,68,116
41,42,71,73
41,42,85,86
41,42,86,87
41,42,110,111
41,42,110,112
42,49,68,116
42,49,71,73
42,49,85,86
42,49,86,87
42,49,110,111
42,49,110,112
43,44,44,45
43,44,68,116
43,44,71,73
43,44,85,86
43,44,86,87
43,44,110,111
43,44,110,112
44,45,68,116
44,45,71,73
44,45,85,86
44,45,86,87
44,45,110,111
44,45,110,112
45,46,68,116
45,46,71,73
45,46,85,86
45,46,86,87
45,46,110,111
45,46,110,112
45,49,68,116
45,49,71,73
45,49,85,86
45,49,86,87
45,49,110,111
45,49,110,112
46,47,68,116
46,47,71,73
46,47,85,86
46,47,86,87
46,47,110,111
46,47,110,112
46,48,48,49
46,48,68,116
46,48,71,73
46,48,85,86
46,48,86,87
46,48,110,111
46,48,110,112
47,49,68,116
47,49,71,73
47,49,85,86
47,49,86,87
47,49,110,111
47,49,110,112
47,69,68,116
47,69,71,73
47,69,85,86
47,69,86,87
47,69,110,111
47,69,110,112
48,49,68,116
48,49,71,73
48,49,85,86
48,49,86,87
48,49,110,111
48,49,110,112
49,50,50,57
49,50,56,57
49,50,68,116
49,50,71,73
49,50,85,86
49,50,86,87
49,50,110,111
49,50,110,112
49,51,68,116
49,51,71,73
49,51,85,86
49,51,86,87
49,51,110,111
49,51,110,112
49,54,68,116
49,54,71,73
49,54,85,86
49,54,86,87
49,54,110,111
49,54,110,112
49,66,68,116
49,66,71,73
49,66,85,86
49,66,86,87
49,66,110,111
49,66,110,112
49,69,68,116
49,69,71,73
49,69,85,86
49,69,86,87
49,69,110,111
49,69,110,112
50,57,56,57
50,57,68,116
50,57,71,73
50,57,85,86
50,57,86,87
50,57,110,111
50,57,110,112
51,52,52,53
51,52,53,54
51,52,68,116
51,52,71,73
51,52,85,86
51,52,86,87
51,52,110,111
51,52,110,112
51,58,56,58
51,58,68,116
51,58,71,73
51,58,85,86
51,58,86,87
51,58,110,111
51,58,110,112
52,53,53,54
52,53,68,116
52,53,71,73
52,53,85,86
52,53,86,87
52,53,110,111
52,53,110,112
53,54,68,116
53,54,71,73
53,54,85,86
53,54,86,87
53,54,110,111
53,54,110,112
54,55,68,116
54,55,71,73
54,55,85,86
54,55,86,87
54,55,110,111
54,55,110,112
54,56,68,116
54,56,71,73
54,56,85,86
54,56,86,87
54,56,110,111
54,56,110,112
54,59,68,116
54,59,71,73
54,59,85,86
54,59,86,87
54,59,110,111
54,59,110,112
55,56,68,116
55,56,71,73
55,56,85,86
55,56,86,87
55,56,110,111
55,56,110,112
55,59,68,116
55,59,71,73
55,59,85,86
55,59,86,87
55,59,110,111
55,59,110,112
56,57,68,116
56,57,71,73
56,57,85,86
56,57,86,87
56,57,110,111
56,57,110,112
56,58,68,116
56,58,71,73
56,58,85,86
56,58,86,87
56,58,110,111
56,58,110,112
56,59,68,116
56,59,71,73
56,59,85,86
56,59,86,87
56,59,110,111
56,59,110,112
59,60,68,116
59,60,71,73
59,60,85,86
59,60,86,87
59,60,110,111
59,60,110,112
59,61,68,116
59,61,71,73
59,61,85,86
59,61,86,87
59,61,110,111
59,61,110,112
59,63,63,64
59,63,68,116
59,63,71,73
59,63,85,86
59,63,86,87
59,63,110,111
59,63,110,112
60,61,68,116
60,61,71,73
60,61,85,86
60,61,86,87
60,61,110,111
60,61,110,112
60,62,68,116
60,62,71,73
60,62,85,86
60,62,86,87
60,62,110,111
60,62,110,112
61,62,68,116
61,62,71,73
61,62,85,86
61,62,86,87
61,62,110,111
61,62,110,112
61,64,68,116
61,64,71,73
61,64,85,86
61,64,86,87
61,64,110,111
61,64,110,112
62,66,68,116
62,66,71,73
62,66,85,86
62,66,86,87
62,66,110,111
62,66,110,112
62,67,66,67
62,67,68,116
62,67,71,73
62,67,85,86
62,67,86,87
62,67,110,111
62,67,110,112
63,64,68,116
63,64,71,73
63,64,85,86
63,64,86,87
63,64,110,111
63,64,110,112
64,65,68,116
64,65,71,73
64,65,85,86
64,65,86,87
64,65,110,111
64,65,110,112
65,66,68,116
65,66,71,73
65,66,85,86
65,66,86,87
65,66,110,111
65,66,110,112
65,68,68,116
65,68,71,73
65,68,85,86
65,68,86,87
65,68,110,111
65,68,110,112
66,67,68,116
66,67,71,73
66,67,85,86
66,67,86,87
66,67,110,111
66,67,110,112
68,69,68,116
68,69,71,73
68,69,85,86
68,69,86,87
68,69,110,111
68,69,110,112
68,81,68,116
68,81,71,73
68,81,80,81
68,81,85,86
68,81,86,87
68,81,110,111
68,81,110,112
68,116,69,70
68,116,69,75
68,116,69,77
68,116,70,71
68,116,70,74
68,116,70,75
68,116,71,72
68,116,71,73
68,116,74,75
68,116,75,77
68,116,75,118
68,116,76,77
68,116,76,118
68,116,77,78
68,116,77,80
68,116,77,82
68,116,78,79
68,116,79,80
68,116,80,81
68,116,80,96
68,116,80,97
68,116,80,98
68,116,80,99
68,116,82,83
68,116,82,96
68,116,83,84
68,116,83,85
68,116,84,85
68,116,85,86
68,116,85,88
68,116,85,89
68,116,86,87
68,116,88,89
68,116,89,90
68,116,89,92
68,116,90,91
68,116,91,92
68,116,92,93
68,116,92,94
68,116,92,100
68,116,92,102
68,116,93,94
68,116,94,95
68,116,94,96
68,116,94,100
68,116,95,96
68,116,96,97
68,116,98,100
68,116,99,100
68,116,100,101
68,116,100,103
68,116,100,104
68,116,100,106
68,116,101,102
68,116,103,104
68,116,103,105
68,116,103,110
68,116,104,105
68,116,105,106
68,116,105,107
68,116,105,108
68,116,106,107
68,116,108,109
68,116,109,110
68,116,110,111
68,116,110,112
68,116,114,115
69,70,71,73
69,70,85,86
69,70,86,87
69,70,110,111
69,70,110,112
69,75,71,73
69,75,85,86
69,75,86,87
69,75,110,111
69,75,110,112
69,77,71,73
69,77,85,86
69,77,86,87
69,77,110,111
69,77,110,112
70,71,71,72
70,71,71,73
70,71,85,86
70,71,86,87
70,71,110,111
70,71,110,112
70,74,71,73
70,74,74,75
70,74,85,86
70,74,86,87
70,74,110,111
70,74,110,112
70,75,71,73
70,75,85,86
70,75,86,87
70,75,110,111
70,75,110,112
71,72,71,73
71,72,85,86
71,72,86,87
71,72,110,111
71,72,110,112
71,73,74,75
71,73,75,77
71,73,75,118
71,73,76,77
71,73,76,118
71,73,77,78
71,73,77,80
71,73,77,82
71,73,78,79
71,73,79,80
71,73,80,81
71,73,80,96
71,73,80,97
71,73,80,98
71,73,80,99
71,73,82,83
71,73,82,96
71,73,83,84
71,73,83,85
71,73,84,85
71,73,85,86
71,73,85,88
71,73,85,89
71,73,86,87
71,73,88,89
71,73,89,90
71,73,89,92
71,73,90,91
71,73,91,92
71,73,92,93
71,73,92,94
71,73,92,100
71,73,92,102
71,73,93,94
71,73,94,95
71,73,94,96
71,73,94,100
71,73,95,96
71,73,96,97
71,73,98,100
71,73,99,100
71,73,100,101
71,73,100,103
71,73,100,104
71,73,100,106
71,73,101,102
71,73,103,104
71,73,103,105
71,73,103,110
71,73,104,105
71,73,105,106
71,73,105,107
71,73,105,108
71,73,106,107
71,73,108,109
71,73,109,110
71,73,110,111
71,73,110,112
71,73,114,115
74,75,85,86
74,75,86,87
74,75,110,111
74,75,110,112
75,77,85,86
75,77,86,87
75,77,110,111
75,77,110,112
75,118,76,77
75,118,76,118
75,118,85,86
75,118,86,87
75,118,110,111
75,118,110,112
76,77,76,118
76,77,85,86
76,77,86,87
76,77,110,111
76,77,110,112
76,118,85,86
76,118,86,87
76,118,110,111
76,118,110,112
77,78,78,79
77,78,79,80
77,78,85,86
77,78,86,87
77,78,110,111
77,78,110,112
77,80,85,86
77,80,86,87
77,80,110,111
77,80,110,112
77,82,85,86
77,82,86,87
77,82,110,111
77,82,110,112
78,79,79,80
78,79,85,86
78,79,86,87
78,79,110,111
78,79,110,112
79,80,85,86
79,80,86,87
79,80,110,111
79,80,110,112
80,81,85,86
80,81,86,87
80,81,110,111
80,81,110,112
80,96,85,86
80,96,86,87
80,96,110,111
80,96,110,112
80,97,85,86
80,97,86,87
80,97,96,97
80,97,110,111
80,97,110,112
80,98,85,86
80,98,86,87
80,98,98,100
80,98,110,111
80,98,110,112
80,99,85,86
80,99,86,87
80,99,99,100
80,99,110,111
80,99,110,112
82,83,85,86
82,83,86,87
82,83,110,111
82,83,110,112
82,96,85,86
82,96,86,87
82,96,110,111
82,96,110,112
83,84,84,85
83,84,85,86
83,84,86,87
83,84,110,111
83,84,110,112
83,85,85,86
83,85,86,87
83,85,110,111
83,85,110,112
84,85,85,86
84,85,86,87
84,85,110,111
84,85,110,112
85,86,85,88
85,86,85,89
85,86,86,87
85,86,88,89
85,86,89,90
85,86,89,92
85,86,90,91
85,86,91,92
85,86,92,93
85,86,92,94
85,86,92,100
85,86,92,102
85,86,93,94
85,86,94,95
85,86,94,96
85,86,94,100
85,86,95,96
85,86,96,97
85,86,98,100
85,86,99,100
85,86,100,101
85,86,100,103
85,86,100,104
85,86,100,106
85,86,101,102
85,86,103,104
85,86,103,105
85,86,103,110
85,86,104,105
85,86,105,106
85,86,105,107
85,86,105,108
85,86,106,107
85,86,108,109
85,86,109,110
85,86,110,111
85,86,110,112
85,86,114,115
85,88,86,87
85,88,88,89
85,88,110,111
85,88,110,112
85,89,86,87
85,89,110,111
85,89,110,112
86,87,88,89
86,87,89,90
86,87,89,92
86,87,90,91
86,87,91,92
86,87,92,93
86,87,92,94
86,87,92,100
86,87,92,102
86,87,93,94
86,87,94,95
86,87,94,96
86,87,94,100
86,87,95,96
86,87,96,97
86,87,98,100
86,87,99,100
86,87,100,101
86,87,100,103
86,87,100,104
86,87,100,106
86,87,101,102
86,87,103,104
86,87,103,105
86,87,103,110
86,87,104,105
86,87,105,106
86,87,105,107
86,87,105,108
86,87,106,107
86,87,108,109
86,87,109,110
86,87,110,111
86,87,110,112
86,87,114,115
88,89,110,111
88,89,110,112
89,90,90,91
89,90,91,92
89,90,110,111
89,90,110,112
89,92,110,111
89,92,110,112
90,91,91,92
90,91,110,111
90,91,110,112
91,92,110,111
91,92,110,112
92,93,93,94
92,93,110,111
92,93,110,112
92,94,110,111
92,94,110,112
92,100,110,111
92,100,110,112
92,102,100,101
92,102,101,102
92,102,110,111
92,102,110,112
93,94,110,111
93,94,110,112
94,95,95,96
94,95,110,111
94,95,110,112
94,96,110,111
94,96,110,112
94,100,110,111
94,100,110,112
95,96,110,111
95,96,110,112
96,97,110,111
96,97,110,112
98,100,110,111
98,100,110,112
99,100,110,111
99,100,110,112
100,101,101,102
100,101,110,111
100,101,110,112
100,103,110,111
100,103,110,112
100,104,110,111
100,104,110,112
100,106,110,111
100,106,110,112
101,102,110,111
101,102,110,112
103,104,110,111
103,104,110,112
103,105,110,111
103,105,110,112
103,110,105,108
103,110,108,109
103,110,109,110
103,110,110,111
103,110,110,112
104,105,110,111
104,105,110,112
105,106,110,111
105,106,110,112
105,107,106,107
105,107,110,111
105,107,110,112
105,108,108,109
105,108,109,110
105,108,110,111
105,108,110,112
106,107,110,111
106,107,110,112
108,109,109,110
108,109,110,111
108,109,110,112
109,110,110,111
109,110,110,112
110,111,110,112
110,111,114,115
110,112,114,115
